DEAL_ID,COMPANY_ID_NUMERIC_DEAL_DATE_FACT,DEAL_STAGE_DATE,OPPORTUNITY_(DEAL),OPPORTUNITY_AMOUNT,BUSINESS_CASE_PROPOSAL,BUSINESS_CASE_PROPOSAL_AMOUNT,DEAL_STAGE_NEGOTIATION_DATE,NEGOTIATION,NEGOTIATION_AMOUNT,DEAL_STAGE_VERBAL_AGREEMENT_DATE,VERBAL_AGREEMENT,VERBAL_AGREEMENT_AMOUNT,DEAL_STAGE_CLOSED_LOST_DATE,CLOSED_LOST,CLOSED_LOST_AMOUNT,DEAL_ID_BOOKING_FACT,BOOKING,BOOKING_AMOUNT
100670068740,12521402730,2020-11-09 00:00:00.000,1,6187.5,1,7333.333333333,,,,,,,,,,,,
21899231520,2049112707,2019-05-02 00:00:00.000,1,2247.75,1,2664,,,,,,,,,,,,
68321810220,5711006394,2020-06-10 00:00:00.000,1,4593.75,1,5444.444444444,,,,,,,,,,,,
35750434560,7243203354,2019-11-21 00:00:00.000,1,3187.5,,,2019-11-21 00:00:00.000,1,3777.777777778,,,,,,,,,
33947258070,7568444208,2019-10-30 00:00:00.000,1,1968.75,1,2333.333333333,,,,,,,,,,,,
122410392870,3313283373,2021-02-03 00:00:00.000,1,2784.375,,,,,,,,,,,,,,
146712741480,1801609926,2021-03-31 00:00:00.000,1,4791.3125,1,5678.592592593,,,,,,,,,,,,
56622842280,2559325278,2020-04-16 00:00:00.000,1,3562.5,,,,,,,,,,,,,,
122127673110,4132424175,2021-02-01 00:00:00.000,1,2268.75,1,2688.888888889,,,,,,,,,,,,
152203334040,3526660578,2021-04-22 00:00:00.000,1,2410.15625,,,,,,,,,,,,,,
50511823830,1265680824,2020-03-06 00:00:00.000,1,5625,1,6666.666666667,,,,,,,,,,,,
41642878140,5604587466,2020-01-08 00:00:00.000,1,5886.375,,,,,,,,,,,,,,
7834056000,2155155489,2018-03-01 23:00:00.000,1,3000,,,,,,,,,,,,,,
56054419140,7172794191,2020-04-12 00:00:00.000,1,6875.625,1,8148.888888889,,,,,,,,,,,,
49442093490,8685798639,2020-02-27 00:00:00.000,1,5343.75,1,6333.333333333,,,,,,,,,,,,
166933095810,1560089400,2021-06-29 00:00:00.000,1,3780,1,4480,2021-06-29 00:00:00.000,1,4480,,,,,,,,,
159163065720,18001754256,2021-05-20 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
133984865760,14979237204,2021-03-03 00:00:00.000,1,3750,,,,,,,,,,,,,,
22118231850,408664743,2019-07-10 00:00:00.000,1,3506.25,,,,,,,,,,,,,,
185160768210,7086289101,2021-09-15 00:00:00.000,1,5118.75,,,,,,,,,,,,,,
171593896380,4854301302,2021-07-19 00:00:00.000,1,5497.171875,,,,,,,,,,,,,,
160940370570,13860413256,2021-05-28 00:00:00.000,1,7321.875,,,,,,,,,,,,,,
172540226670,1427340408,2021-07-23 00:00:00.000,1,15000,,,,,,,,,,,,,,
160930391550,5464358487,2021-05-28 00:00:00.000,1,6893.4375,1,8170,2021-05-28 00:00:00.000,1,8170,,,,,,,,,
144850987500,3187507308,2021-03-25 00:00:00.000,1,5568.75,,,,,,,,,,,,,,
69330857430,2011663026,2020-06-18 00:00:00.000,1,11013.975,,,,,,,,,,,,,,
173730342510,7236831906,2021-07-28 00:00:00.000,1,12562.5,,,,,,,,,,,,,,
167587700310,1839812580,2021-07-01 00:00:00.000,1,9375,,,,,,,,,,,,,,
155438719410,17909010729,2021-05-05 00:00:00.000,1,2250,,,,,,,,,,,,,,
126326001210,2038653747,2021-02-19 00:00:00.000,1,2691,,,,,,,,,,,,,,
121734554100,6226430799,2021-01-29 00:00:00.000,1,15037.35,,,,,,,,,,,,,,
92005959510,2346853332,2020-10-06 00:00:00.000,1,2067.93,1,2450.88,,,,,,,,,,,,
150255848760,17512711023,2021-04-15 00:00:00.000,1,1875,,,,,,,,,,,,,,
186900910200,20757005166,2021-09-16 00:00:00.000,1,3069.859375,,,,,,,,,,,,,,
163638395250,2567125947,2021-06-14 00:00:00.000,1,3401.0625,1,4030.888888889,,,,,,,,,,,,
163995184500,7136934000,2021-06-16 00:00:00.000,1,3125,1,3703.703703704,,,,,,,,,,,,
138241341150,5605757703,2021-03-10 00:00:00.000,1,5625,,,,,,,,,,,,,,
188543145090,719912127,2021-09-23 18:15:53.507,1,,,,,,,,,,,,,,,
186526934670,3341754528,2021-09-15 00:00:00.000,1,3125,,,,,,,,,,,,,,
160883463570,18297106479,2021-05-28 00:00:00.000,1,4312.5,,,,,,,,,,,,,,
168937075650,814204797,2021-07-07 00:00:00.000,1,3655.6875,,,,,,,,,,,,,,
36508172010,755224800,2019-11-29 00:00:00.000,1,17493.75,,,,,,,,,,,,,,
122367206820,6067187043,2021-02-03 00:00:00.000,1,3375,,,,,,,,,,,,,,
133295071050,5386703613,2021-03-02 00:00:00.000,1,12488.34375,,,,,,,,,,,,,,
180441457620,860483847,2021-08-23 00:00:00.000,1,4381.875,,,,,,,,,,,,,,
168681634110,16223121696,2021-07-06 00:00:00.000,1,9336.73125,,,,,,,,,,,,,,
186294079980,1836250743,2021-10-07 00:00:00.000,1,2625,,,,,,,,,,,,,,
156044500140,779871420,2021-05-07 15:02:04.633,1,6412.5,,,,,,,,,,,,,,
159395559780,638549400,2021-05-21 00:00:00.000,1,2268.75,,,,,,,,,,,,,,
3672117840,1318417668,2017-08-21 00:00:00.000,1,8810.625,1,10442.222222222,,,,,,,,,,,,
159396751830,638549400,2021-05-21 00:00:00.000,1,2268.75,,,,,,,,,,,,,,
159391516470,638549400,2021-05-21 00:00:00.000,1,2268.75,,,,,,,,,,,,,,
159395874840,638549400,2021-05-21 00:00:00.000,1,2268.75,,,,,,,,,,,,,,
159390676800,638549400,2021-05-21 00:00:00.000,1,2268.75,,,,,,,,,,,,,,
595501410,356547093,2016-05-17 00:00:00.000,1,3601.875,,,,,,,,,,,,,,
6115084380,1734474870,2017-10-18 22:00:00.000,1,373.125,,,,,,,,,,,,,,
118501079040,15410893560,2021-01-06 00:00:00.000,1,4687.5,1,5555.555555556,,,,,,,,,,,,
185458584420,4853504247,2021-09-10 00:00:00.000,1,2610.815625,,,,,,,,,,,,,,
85535526690,5414002050,2020-08-24 00:00:00.000,1,3750,,,,,,,,,,,,,,
6857807370,1660942167,2017-11-29 00:00:00.000,1,6684.375,,,,,,,,,,,,,,
186544588800,17842804752,2021-10-07 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
187143982200,20463682050,2021-09-17 00:00:00.000,1,6300,,,,,,,,,,,,,,
185181797970,7522693611,2021-09-09 13:57:51.024,1,,,,,,,,,,,,,,,
189623227890,11641974642,2021-09-28 00:00:00.000,1,6250,,,,,,,,,,,,,,
162013697340,17378616315,2021-06-04 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
123044961720,15024907920,2021-02-05 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
157893022860,16346684763,2021-05-14 00:00:00.000,1,5709.375,,,,,,,,,,,,,,
180867456480,20150567049,2021-08-25 00:00:00.000,1,4661.25,,,,,,,,,,,,,,
178803572010,20127523971,2021-08-17 00:00:00.000,1,8700,,,,,,,,,,,,,,
177431750400,4937541498,2021-08-12 00:00:00.000,1,5503.125,,,,,,,,,,,,,,
157166846880,6226424922,2021-05-12 00:00:00.000,1,4687.5,1,5555.555555556,,,,,,,,,,,,
149517404550,12961392663,2021-04-12 00:00:00.000,1,4250.41875,,,,,,,,,,,,,,
177679949670,13577028318,2021-08-13 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
165369615510,3525720390,2021-06-23 00:00:00.000,1,2460.9375,,,,,,,,,,,,,,
167541074850,18883180533,2021-07-01 00:00:00.000,1,2477.1875,,,,,,,,,,,,,,
185977436520,5000154522,2021-09-13 00:00:00.000,1,3750,,,,,,,,,,,,,,
186000065340,20749688118,2021-09-14 00:00:00.000,1,6343.75,,,,,,,,,,,,,,
131061885930,906317589,2021-02-26 00:00:00.000,1,22141.796875,,,,,,,,,,,,,,
180403209720,13138056972,2021-08-23 00:00:00.000,1,3750,,,,,,,,,,,,,,
183618294240,1277951721,2021-09-02 00:00:00.000,1,10937.5,,,,,,,,,,,,,,
181921432380,20520138624,2021-08-30 00:00:00.000,1,8750,,,,,,,,,,,,,,
160412994900,5235940680,2021-05-25 00:00:00.000,1,3992.65625,,,,,,,,,,,,,,
168002029920,18896418915,2021-07-03 00:00:00.000,1,3746.25,,,,,,,,,,,,,,
180872333820,18556991763,2021-08-25 00:00:00.000,1,12187.5,,,,,,,,,,,,,,
22662936150,5786480712,2019-05-21 00:00:00.000,1,523.125,,,,,,,,,,,,,,
9692145330,1031374110,2018-07-18 00:00:00.000,1,748.125,1,886.666666667,,,,,,,,,,,,
159401213730,6713370636,2021-05-21 00:00:00.000,1,3601.125,1,4268,,,,,,,,,,,,
161431492320,1113789609,2021-06-01 00:00:00.000,1,3375,,,,,,,,,,,,,,
161431192950,1113789609,2021-06-01 00:00:00.000,1,3375,,,,,,,,,,,,,,
161431166940,1113789609,2021-06-01 00:00:00.000,1,3375,,,,,,,,,,,,,,
138993600180,15766675701,2021-03-12 00:00:00.000,1,3906.25,,,,,,,,,,,,,,
161433373980,1113789609,2021-06-01 00:00:00.000,1,7481.25,,,,,,,,,,,,,,
161436450690,1113789609,2021-06-01 00:00:00.000,1,7481.25,,,,,,,,,,,,,,
121598781060,7525684659,2021-01-28 00:00:00.000,1,4125,,,,,,,,,,,,,,
1552587180,523228155,2016-11-10 12:15:38.411,1,6560.625,,,,,,,,,,,,,,
4843435560,1450813473,2017-06-28 08:28:12.301,1,4027.5,,,,,,,,,,,,,,
2267402250,1096102254,2017-02-27 13:46:06.824,1,3187.5,,,,,,,,,,,,,,
155316058290,413349879,2021-05-04 00:00:00.000,1,11687.5,,,,,,,,,,,,,,
1446686160,371497377,2016-11-03 00:00:00.000,1,3750,,,,,,,,,,,,,,
702166320,492455091,2016-05-11 00:00:00.000,1,4500,,,,,,,,,,,,,,
1021717650,679156020,2016-05-24 11:27:02.719,1,15750,,,,,,,,,,,,,,
131253650490,16174727919,2021-02-26 00:00:00.000,1,3750,,,,,,,,,,,,,,
172579616400,19816484547,2021-07-23 00:00:00.000,1,7771.875,,,,,,,,,,,,,,
1303219020,754269279,2016-09-20 11:31:23.361,1,1312.5,,,,,,,,,,,,,,
2434899390,844747497,2017-01-05 00:00:00.000,1,4498.125,,,,,,,,,,,,,,
5508784500,1548581358,2017-11-03 00:00:00.000,1,4027.5,1,4773.333333333,2017-11-03 00:00:00.000,1,4773.333333333,,,,,,,,,
187933320450,565115961,2021-09-24 00:00:00.000,1,6875,,,,,,,,,,,,,,
184401887040,6341692323,2021-09-06 00:00:00.000,1,8281.25,,,,,,,,,,,,,,
2062883490,1471571142,2016-11-02 10:23:30.414,1,1498.125,,,,,,,,,,,,,,
1736268030,822323406,2016-12-22 00:00:00.000,1,4498.125,,,,,,,,,,,,,,
188175891960,17721654066,2021-09-22 09:59:33.579,1,,,,,,,,,,,,,,,
189677396580,664483077,2021-09-30 00:00:00.000,1,21875,,,,,,,,,,,,,,
95164942440,976324716,2020-10-16 00:00:00.000,1,5878.125,1,6966.666666667,2020-10-16 00:00:00.000,1,6966.666666667,,,,,,,,,
185134628610,20681788767,2021-09-23 00:00:00.000,1,7256.25,,,,,,,,,,,,,,
150686087400,7241874897,2021-04-16 00:00:00.000,1,5625,1,6666.666666667,,,,,,,,,,,,
145490181300,2226260976,2021-03-26 00:00:00.000,1,3069.859375,1,3638.351851852,,,,,,,,,,,,
165430957110,8655625644,2021-06-23 00:00:00.000,1,7087.5,,,,,,,,,,,,,,
166987463640,340640673,2021-06-29 00:00:00.000,1,5101.59375,,,,,,,,,,,,,,
179626892370,20561658273,2021-08-19 00:00:00.000,1,3884.375,,,,,,,,,,,,,,
159126385410,3726175584,2021-05-20 00:00:00.000,1,4612.5,,,,,,,,,,,,,,
167219505480,5316677838,2021-06-30 00:00:00.000,1,7875,1,9333.333333333,,,,,,,,,,,,
42830487780,2225934948,2020-01-16 00:00:00.000,1,6187.5,,,,,,,,,,,,,,
2100767880,1452147264,2017-02-20 00:00:00.000,1,4498.125,,,,,,,,,,,,,,
177186533370,19959323427,2021-08-11 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
187149094020,20843427192,2021-09-17 14:54:58.769,1,,,,,,,,,,,,,,,
172525103370,15629623245,2021-07-23 00:00:00.000,1,5625.1875,,,,,,,,,,,,,,
166694940720,970655589,2021-06-28 00:00:00.000,1,2300.71875,1,2726.777777778,,,,,,,,,,,,
185979020880,1664175210,2021-09-13 00:00:00.000,1,18337.5,,,,,,,,,,,,,,
179831233230,6136941000,2021-08-20 00:00:00.000,1,3440.625,,,,,,,,,,,,,,
173747768970,3232808418,2021-07-28 00:00:00.000,1,3750,1,4444.444444444,,,,,,,,,,,,
150063671100,2079693054,2021-04-14 00:00:00.000,1,3750,,,,,,,,,,,,,,
74099742840,7242491994,2020-07-24 00:00:00.000,1,7500,,,,,,,,,,,,,,
170733821460,11771145561,2021-07-15 00:00:00.000,1,3750,,,,,,,,,,,,,,
166999957770,1256092434,2021-06-29 00:00:00.000,1,7031.25,,,,,,,,,,,,,,
182505174240,3828766512,2021-09-01 00:00:00.000,1,7812.5,1,9259.259259259,,,,,,,,,,,,
70552839090,2467615113,2020-06-29 00:00:00.000,1,2362.5,,,,,,,,,,,,,,
105624722940,9056304936,2020-11-25 00:00:00.000,1,4500,,,,,,,,,,,,,,
149808783780,5405697318,2021-04-13 00:00:00.000,1,5783.625,,,,,,,,,,,,,,
150380776800,1113789609,2021-04-15 00:00:00.000,1,10125,,,,,,,,,,,,,,
160746808890,6226491072,2021-05-27 00:00:00.000,1,7481.25,,,,,,,,,,,,,,
177396231390,948486900,2021-08-12 00:00:00.000,1,8730,,,,,,,,,,,,,,
177446286000,1839307914,2021-08-12 00:00:00.000,1,7593.75,,,,,,,,,,,,,,
12836358060,527490540,2018-12-14 00:00:00.000,1,13548.414375,,,,,,,,,,,,,,
186800683830,20821232223,2021-09-29 00:00:00.000,1,4218.75,,,,,,,,,,,,,,
143468707050,14376897753,2021-03-23 00:00:00.000,1,4162.5,,,,,,,,,,,,,,
172102983270,2079683559,2021-07-21 00:00:00.000,1,7752.7125,,,,,,,,,,,,,,
43736613240,5082151776,2020-01-23 00:00:00.000,1,2812.5,1,3333.333333333,,,,,,,,,,,,
141172510080,7066264095,2021-03-18 00:00:00.000,1,10732.1703125,,,,,,,,,,,,,,
164249703630,16995578193,2021-06-17 00:00:00.000,1,4725,,,,,,,,,,,,,,
161433372570,1113789609,2021-06-01 00:00:00.000,1,3375,,,,,,,,,,,,,,
194384456310,18732498624,2021-10-04 15:37:42.908,1,,,,,,,,,,,,,,,
183588956430,7243203354,2021-09-02 00:00:00.000,1,3403.125,,,,,,,,,,,,,,
167212928190,18099358941,2021-06-30 00:00:00.000,1,6127.2328125,1,7261.905555556,,,,,,,,,,,,
177499089000,19960049964,2021-08-12 00:00:00.000,1,4561.425,,,,,,,,,,,,,,
186703166430,9688781025,2021-09-28 00:00:00.000,1,3737.53125,,,,,,,,,,,,,,
165158608320,5463024042,2021-06-22 00:00:00.000,1,8202.5625,,,,,,,,,,,,,,
42972783900,2296780332,2020-01-17 00:00:00.000,1,3750,1,4444.444444444,,,,,,,,,,,,
187858424820,19733184771,2021-09-20 23:06:22.140,1,,,,,,,,,,,,,,,
140800835280,5585917680,2021-03-17 00:00:00.000,1,6111,,,,,,,,,,,,,,
144234466080,15859998387,2021-03-24 00:00:00.000,1,6250,,,,,,,,,,,,,,
185181443940,12505682520,2021-10-07 00:00:00.000,1,13959.375,1,16544.444444444,,,,,,,,,,,,
137267807310,6074692932,2021-03-08 00:00:00.000,1,4846.875,,,,,,,,,,,,,,
144128167800,9819158607,2021-03-24 00:00:00.000,1,10357.8125,1,12275.925925926,,,,,,,,,,,,
186670649820,20809345125,2021-09-21 00:00:00.000,1,4691.0109375,,,,,,,,,,,,,,
179579874450,8953490760,2021-08-19 00:00:00.000,1,9712.125,1,11510.666666667,,,,,,,,,,,,
165984154020,6226546020,2021-06-25 00:00:00.000,1,2509.875,,,,,,,,,,,,,,
189634561320,1548127833,2021-10-11 00:00:00.000,1,3018.75,1,3577.777777778,,,,,,,,,,,,
189545477040,731624517,2021-09-28 09:55:27.703,1,,,,,,,,,,,,,,,
138511585350,490376172,2021-03-11 00:00:00.000,1,3375,,,,,,,,,,,,,,
156044272740,1279357134,2021-05-07 00:00:00.000,1,2381.25,,,,,,,,,,,,,,
122054656440,14333669157,2021-02-01 00:00:00.000,1,4050,1,4800,,,,,,,,,,,,
59349932310,1344046953,2020-05-08 00:00:00.000,1,8415,1,9973.333333333,,,,,,,,,,,,
90746580330,11536409202,2020-09-30 00:00:00.000,1,8637.1875,1,10236.666666667,,,,,,,,,,,,
176001288570,7680358299,2021-08-06 00:00:00.000,1,3265.796875,,,,,,,,,,,,,,
162111003510,17998838325,2021-06-04 00:00:00.000,1,7352.296875,,,,,,,,,,,,,,
108056950680,439916811,2020-12-11 00:00:00.000,1,18087.46875,,,,,,,,,,,,,,
137417252220,15449257107,2021-03-08 00:00:00.000,1,6285.6,1,7449.6,,,,,,,,,,,,
163634197290,3329484201,2021-06-14 00:00:00.000,1,8746.65,,,,,,,,,,,,,,
184659795480,9337332555,2021-09-07 00:00:00.000,1,9522.5625,,,,,,,,,,,,,,
162725845980,1549852107,2021-06-08 00:00:00.000,1,11209.5,,,,,,,,,,,,,,
97642969530,726092793,2020-10-28 00:00:00.000,1,3656.25,,,,,,,,,,,,,,
121272964950,14844469395,2021-01-26 00:00:00.000,1,5086.1625,,,,,,,,,,,,,,
177443877120,19604905515,2021-08-12 00:00:00.000,1,3543.75,,,,,,,,,,,,,,
156854044560,15893378601,2021-05-11 00:00:00.000,1,3750,,,,,,,,,,,,,,
21494402430,5386974129,2019-04-25 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
92391618720,10030970748,2020-10-08 00:00:00.000,1,3750,,,,,,,,,,,,,,
125042343390,13994598891,2021-02-17 00:00:00.000,1,5712.71875,1,6770.62962963,2021-02-17 00:00:00.000,1,6770.62962963,,,,,,,,,
10099210350,2667111354,2018-08-23 00:00:00.000,1,7809.375,,,,,,,,,,,,,,
41374771290,5327180160,2020-01-06 00:00:00.000,1,5625,,,,,,,,,,,,,,
33524094690,7586327463,2019-10-24 00:00:00.000,1,2062.5,,,,,,,,,,,,,,
108033964590,2478502434,2020-12-11 00:00:00.000,1,19046.572875,,,,,,,,,,,,,,
186794912640,2453210157,2021-09-16 06:24:27.187,1,,,,,,,,,,,,,,,
182343107970,2048573142,2021-08-31 00:00:00.000,1,4070.796875,,,,,,,,,,,,,,
160860652440,2537710497,2021-05-28 00:00:00.000,1,3301.03125,,,,,,,,,,,,,,
86582600700,376356438,2020-09-01 00:00:00.000,1,2677.5,1,3173.333333333,2020-09-01 00:00:00.000,1,3173.333333333,2020-09-01 00:00:00.000,1,3360,,,,,,
25426590150,2848508658,2019-07-12 00:00:00.000,1,523.125,,,,,,,,,,,,,,
166931591910,3528094662,2021-06-29 00:00:00.000,1,2253.28125,1,2670.555555556,2021-06-29 00:00:00.000,1,2670.555555556,2021-06-29 00:00:00.000,1,2827.647058824,,,,,,
21905259570,5592733653,2019-05-27 00:00:00.000,1,3000,,,,,,,,,,,,,,
155407562640,6902423790,2021-05-05 00:00:00.000,1,3421.06875,1,4054.6,,,,,,,,,,,,
157181115840,17785202466,2021-05-12 00:00:00.000,1,4151.25,,,,,,,,,,,,,,
157934172960,16924979940,2021-05-14 00:00:00.000,1,4218.75,1,5000,2021-05-14 00:00:00.000,1,5000,,,,,,,,,
172601922900,19737347115,2021-07-23 00:00:00.000,1,3750,,,,,,,,,,,,,,
163005185940,5660277132,2021-06-10 00:00:00.000,1,6562.5,,,,,,,,,,,,,,
149488799910,15048945345,2021-04-12 00:00:00.000,1,3362.340403125,,,,,,,,,,,,,,
22662933150,5593281120,2019-05-14 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
32211193260,1109163714,2019-10-11 00:00:00.000,1,3000,,,,,,,,,,,,,,
37284091830,414151377,2019-12-04 00:00:00.000,1,3000,,,,,,,,,,,,,,
27574538100,3006747618,2019-08-15 00:00:00.000,1,5694.3,,,,,,,,,,,,,,
20327673270,1756745541,2019-04-12 00:00:00.000,1,373.125,1,442.222222222,2019-04-12 00:00:00.000,1,442.222222222,,,,,,,,,
14783839140,1660845627,2019-01-29 08:17:47.810,1,4687.5,,,,,,,,,,,,,,
70560081840,676851036,2020-06-29 00:00:00.000,1,5554.828125,,,,,,,,,,,,,,
16879262670,1839307911,2019-02-20 08:51:05.025,1,4258.2375,,,,,,,,,,,,,,
106753353510,13756658130,2020-12-03 00:00:00.000,1,6562.5,1,7777.777777778,,,,,,,,,,,,
36540703920,785559678,2019-11-29 00:00:00.000,1,15479.625,,,,,,,,,,,,,,
129461251110,16314702111,2021-02-23 00:00:00.000,1,5981.25,,,,,,,,,,,,,,
142972578330,1602257823,2021-03-22 00:00:00.000,1,6000.1875,,,,,,,,,,,,,,
59804312370,11591903673,2020-05-14 00:00:00.000,1,1875,,,,,,,,,,,,,,
28837127880,6729089346,2019-08-27 00:00:00.000,1,5437.5,,,2019-08-27 00:00:00.000,1,6444.444444444,,,,,,,,,
5161649610,1480335951,2017-07-12 19:31:39.997,1,33750,,,,,,,,,,,,,,
11501737440,2997134157,2018-10-16 09:26:13.659,1,2812.5,,,,,,,,,,,,,,
88340499330,5312540073,2020-09-16 00:00:00.000,1,3662.037,1,4340.192,,,,,,,,,,,,
122344171800,540915996,2021-02-03 00:00:00.000,1,8325,,,,,,,,,,,,,,
25298318700,6431818521,2019-07-01 00:00:00.000,1,4275,,,,,,,,,,,,,,
42965358090,8076995895,2020-01-17 00:00:00.000,1,1875,1,2222.222222222,,,,,,,,,,,,
120808983030,7319832885,2021-01-22 00:00:00.000,1,5023.125,,,,,,,,,,,,,,
103490478780,5758481457,2020-11-19 00:00:00.000,1,4882.716,,,,,,,,,,,,,,
188201959770,11947328376,2021-10-05 00:00:00.000,1,3750,,,,,,,,,,,,,,
185209506840,1596540687,2021-09-10 00:00:00.000,1,12500,,,,,,,,,,,,,,
157225184790,17913422283,2021-05-12 00:00:00.000,1,5538.09375,,,,,,,,,,,,,,
159396580440,638549400,2021-05-21 00:00:00.000,1,2268.75,,,,,,,,,,,,,,
159396760560,638549400,2021-05-21 00:00:00.000,1,2268.75,,,,,,,,,,,,,,
189261070950,1839812649,2021-10-06 00:00:00.000,1,5625,,,,,,,,,,,,,,
152992758510,1905895539,2021-04-26 06:36:04.865,1,5781.25,,,,,,,,,,,,,,
150001723830,16174691979,2021-04-14 00:00:00.000,1,3750,,,,,,,,,,,,,,
129472448430,6249224784,2021-02-23 00:00:00.000,1,3750,,,,,,,,,,,,,,
96255175470,2374139010,2020-10-21 00:00:00.000,1,4919.0625,1,5830,,,,,,,,,,,,
161317831710,1113789609,2021-05-31 00:00:00.000,1,3375,1,4000,2021-05-31 00:00:00.000,1,4000,2021-05-31 00:00:00.000,1,4235.294117647,,,,,,
161440140390,1113789609,2021-06-01 00:00:00.000,1,7481.25,,,,,,,,,,,,,,
831204570,423592302,2016-06-07 14:01:05.001,1,30000,,,,,,,,,,,,,,
157183399230,503209311,2021-05-12 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
164201422020,5405697336,2021-06-17 00:00:00.000,1,5783.625,,,,,,,,,,,,,,
169950378960,4266217008,2021-07-12 00:00:00.000,1,2234.375,,,,,,,,,,,,,,
10202413020,2685650757,2019-01-17 00:00:00.000,1,748.125,,,2019-01-17 00:00:00.000,1,886.666666667,,,,,,,,,
79632775860,6773272260,2020-07-28 00:00:00.000,1,5638.125,,,,,,,,,,,,,,
159389145990,638549400,2021-05-21 07:09:02.548,1,2062.5,,,,,,,,,,,,,,
188727753630,719912127,2021-09-28 00:00:00.000,1,8202.5625,,,,,,,,,,,,,,
167560268070,18773462391,2021-07-01 00:00:00.000,1,3403.125,,,,,,,,,,,,,,
161787436710,2525404227,2021-06-03 00:00:00.000,1,3750,,,,,,,,,,,,,,
173696145870,2559093255,2021-07-28 00:00:00.000,1,8750,,,,,,,,,,,,,,
158738616660,5604587487,2021-05-18 00:00:00.000,1,4465.3125,,,,,,,,,,,,,,
131196681390,630960408,2021-02-26 00:00:00.000,1,6750,1,8000,,,,,,,,,,,,
138060066900,5603815107,2021-03-10 00:00:00.000,1,29925,1,35466.666666667,,,,,,,,,,,,
162889349130,18639275865,2021-06-09 00:00:00.000,1,12922.21875,,,,,,,,,,,,,,
176962384500,1307476662,2021-08-10 00:00:00.000,1,6581.25,1,7800,2021-08-10 00:00:00.000,1,7800,,,,,,,,,
35067422970,1113789609,2019-11-14 00:00:00.000,1,7481.25,1,8866.666666667,,,,,,,,,,,,
32217126480,1307476662,2019-10-07 00:00:00.000,1,9750,,,,,,,,,,,,,,
164069315220,1862423709,2021-06-16 00:00:00.000,1,5518.125,,,,,,,,,,,,,,
122102661540,1135019400,2021-02-01 00:00:00.000,1,5850.28125,,,,,,,,,,,,,,
186689492430,1602824127,2021-09-23 00:00:00.000,1,18750,,,,,,,,,,,,,,
161440039650,1113789609,2021-06-01 00:00:00.000,1,7481.25,,,,,,,,,,,,,,
146951603310,16156500888,2021-04-01 00:00:00.000,1,3273.75,,,,,,,,,,,,,,
175164764970,2747116623,2021-08-03 00:00:00.000,1,9687.5,,,,,,,,,,,,,,
172117006860,18750242013,2021-07-21 00:00:00.000,1,5476.0296875,,,,,,,,,,,,,,
186806564790,2525712972,2021-04-08 00:00:00.000,1,8325,,,,,,,,,,,,,,
161633543580,593569389,2021-06-02 00:00:00.000,1,11103.46875,1,13159.666666667,,,,,,,,,,,,
182502390210,7847782290,2021-09-01 00:00:00.000,1,3750,,,,,,,,,,,,,,
148489779630,3090783822,2021-04-07 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
17282712480,2570041764,2019-02-25 10:39:28.143,1,2812.5,,,,,,,,,,,,,,
9579967560,2570041764,2018-08-15 00:00:00.000,1,600,,,,,,,,,,,,,,
173730549210,1344046953,2021-07-28 00:00:00.000,1,3750,,,,,,,,,,,,,,
185433511470,18056804124,2021-09-16 00:00:00.000,1,22842,,,,,,,,,,,,,,
121306519050,3313677951,2021-01-26 00:00:00.000,1,8250,,,,,,,,,,,,,,
10764262110,487178361,2018-09-12 08:19:19.753,1,4599.375,,,,,,,,,,,,,,
1626603690,569628273,2016-09-08 14:10:54.686,1,1312.5,,,,,,,,,,,,,,
165188287440,1275737340,2021-06-22 00:00:00.000,1,14587.5,,,,,,,,,,,,,,
179820406860,12903661446,2021-08-20 00:00:00.000,1,2437.6875,,,,,,,,,,,,,,
23310486450,413349804,2019-05-21 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
189724609380,2072539740,2021-09-28 22:19:48.105,1,,,,,,,,,,,,,,,
20600556060,1226520750,2019-08-28 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
8750835660,2378768034,2018-05-04 08:52:05.739,1,2812.5,,,,,,,,,,,,,,
11976674160,666976425,2018-10-12 12:55:37.780,1,523.125,,,,,,,,,,,,,,
59527125570,6226427496,2020-05-11 00:00:00.000,1,7500,,,,,,,,,,,,,,
29458347420,7086287454,2019-09-18 00:00:00.000,1,5437.5,,,,,,,,,,,,,,
25781541330,1366811697,2019-07-03 00:00:00.000,1,4875,,,,,,,,,,,,,,
173117938020,8750652984,2021-07-26 00:00:00.000,1,5625,,,,,,,,,,,,,,
42648318240,1750533111,2020-01-15 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
39039293490,8168332851,2019-12-18 00:00:00.000,1,6562.5,,,,,,,,,,,,,,
