ACCOUNT_ID,MONTH,MRR
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2023-11-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2023-10-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2023-08-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2023-07-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2023-06-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2023-05-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2023-04-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2023-03-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2023-02-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2023-01-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2022-12-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2022-09-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2022-08-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2022-07-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2022-06-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2022-04-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2022-03-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2022-02-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2021-12-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2021-11-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2021-10-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2021-09-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2021-08-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2021-07-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2021-06-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2021-04-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2021-02-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2021-01-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2020-12-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2020-11-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2020-09-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2020-10-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2021-05-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2022-01-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2022-05-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2022-11-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2023-09-01,577.450980392
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2020-11-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2020-10-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2020-09-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2020-05-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2020-06-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2020-07-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2020-08-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2023-12-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2023-11-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2023-10-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2023-09-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2023-06-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2023-04-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2023-03-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2023-02-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2023-01-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2022-12-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2022-10-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2022-08-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2022-07-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2022-06-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2022-05-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2022-04-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2022-02-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2022-01-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2021-12-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2021-11-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2021-09-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2021-07-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2021-08-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2022-09-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2023-08-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2023-07-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2021-10-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2020-01-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2020-02-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2019-12-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2020-04-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2020-12-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2021-06-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2021-04-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2021-05-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2021-03-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2021-01-01,0
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2021-02-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2021-10-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2021-11-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2021-08-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2021-09-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2020-07-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2020-06-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2020-09-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2020-10-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2020-08-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2023-12-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2023-11-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2023-10-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2023-09-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2023-08-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2023-07-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2023-05-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2023-04-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2023-03-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2023-02-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2023-01-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2022-12-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2022-09-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2022-08-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2022-06-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2022-04-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2022-03-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2022-02-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2022-01-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2022-07-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2022-11-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2023-06-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2022-10-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2021-12-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2021-06-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2021-05-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2021-04-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2021-02-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2021-01-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2020-12-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2020-11-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2021-03-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2021-07-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2017-11-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2017-12-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2018-01-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2018-02-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2018-03-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2018-06-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2018-07-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2018-08-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2018-09-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2018-10-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2018-11-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2018-12-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2019-01-01,284.31372549
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2019-02-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2019-03-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2019-04-01,323.529411765
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2022-10-01,577.450980392
e1c50dbf48a68d91ed97f4226c434c525f2005298feb670cce3c8a9785797bb7,2021-03-01,577.450980392
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2023-05-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2022-11-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2022-03-01,352.941176471
dc2b2fd0c2a315f93995c0d59298abbb6e0f47688b81f973403b2ac625c5eb95,2020-03-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2020-05-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2022-05-01,0
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2019-05-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2019-06-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2019-07-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2019-08-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2019-09-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2019-11-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2019-12-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2020-01-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2020-02-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2020-03-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2020-04-01,323.529411765
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2018-04-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2018-05-01,196.078431373
e4bf4f44c2cfac8c57abe7ea7b84743253811b53f69e996d25028265b81da0a7,2019-10-01,323.529411765
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2023-11-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2023-09-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2023-06-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2023-02-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2023-01-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2022-12-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2022-11-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2022-08-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2022-07-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2022-06-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2022-02-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2022-01-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2021-11-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2021-09-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2022-03-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2023-03-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2023-07-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2023-12-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2023-05-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2022-10-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2022-05-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2023-10-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2023-08-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2022-09-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2022-04-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2021-10-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2021-08-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2021-07-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2023-04-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2021-12-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2021-06-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2021-03-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2021-02-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2021-01-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2020-11-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2020-10-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2020-09-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2020-08-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2020-07-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2021-05-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2020-12-01,411.764705882
f53b38ea9b9c6ec7b92d5c74e36178fc002cfe3d0856c1d87c397445992d60ff,2021-04-01,411.764705882
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2023-12-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2023-11-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2023-10-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2023-09-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2023-06-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2023-04-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2023-01-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2022-10-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2022-09-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2022-06-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2022-05-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2022-04-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2022-03-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2022-02-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2022-01-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2021-12-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2021-11-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2021-10-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2021-09-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2021-08-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2021-07-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2021-05-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2021-04-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2021-02-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2021-01-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2021-06-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2022-07-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2023-07-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2023-05-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2022-11-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2023-08-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2022-08-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2021-03-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2020-12-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2023-02-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2022-12-01,194.901960784
eed480cb3a9305658abc6370d13c1e57e89c02180cca69e2e59c52bca4b31d3b,2023-03-01,194.901960784
db0aec5339beab847740956af6e85259e483d40d39028024adc320b5cfeacf5b,2023-11-01,760.784313725
db0aec5339beab847740956af6e85259e483d40d39028024adc320b5cfeacf5b,2023-10-01,760.784313725
db0aec5339beab847740956af6e85259e483d40d39028024adc320b5cfeacf5b,2023-07-01,760.784313725
db0aec5339beab847740956af6e85259e483d40d39028024adc320b5cfeacf5b,2023-06-01,760.784313725
db0aec5339beab847740956af6e85259e483d40d39028024adc320b5cfeacf5b,2023-05-01,760.784313725
db0aec5339beab847740956af6e85259e483d40d39028024adc320b5cfeacf5b,2023-04-01,760.784313725
db0aec5339beab847740956af6e85259e483d40d39028024adc320b5cfeacf5b,2023-03-01,760.784313725
db0aec5339beab847740956af6e85259e483d40d39028024adc320b5cfeacf5b,2023-02-01,760.784313725
db0aec5339beab847740956af6e85259e483d40d39028024adc320b5cfeacf5b,2023-01-01,760.784313725
